#Created by Dan	Scolnic	based on average supercal corrections from http://arxiv.org/abs/1508.05361 with	data from http://arxiv.org/abs/1310.3824
#zHD has coherent flow corrections from Turnbull, Hudson et al.  z is the heliocentric redshift.

#To use this for cosmology, one should make a cut of abs(x1)<3, abs(c)<0.3, fitprob>0.01, pkmjderr<2.0, x1err<1.0, and some reasonable 3-4 sigma cut on Hubble Residual (mures) outliers.

NVAR: 40 
VARNAMES: CID CIDint IDSURVEY TYPE FIELD zHD zHDERR z zERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB RA DECL TGAPMAX MU MUERR MURES MUPULL sbar cbar ERRCODE 
SN: 06D3en 6 4 0 D3 1.06000 0.00001 1.06000 0.00001 7.7150 0.9350 14.3873 8.8223 6.3220 53881.238 0.104 -1.09761e+00 0.3137 -1.51906e-01 5.78407e-02 24.3907 7.97796e-02 3.14570e-06 2.39849e-07 3.11024e-03 -1.42470e-08 8.72605e-09 34 33.1802 0.5562 215.305573 52.456078 7.7670   44.0719  0.2414 -60.184 -249.292 -1.069 -0.193 4 
SN: 06D3fp 6 4 0 D3 0.26800 0.00001 0.26800 0.00001 9.5500 0.2595 145.4089 127.4557 117.0805 53905.328 0.081 -7.14714e-02 5.36374e-02 4.57134e-02 2.17325e-02 21.4445 2.57849e-02 4.74459e-05 1.14027e-06 1.60145e-05 -6.60589e-09 -2.10857e-08 26 53.2943 1.24469e-03 215.077530 52.897163 12.5937   40.6567  0.0481 -0.011 -0.235 -0.068  0.038 0 
SN: 06D3gn 6 4 0 D3 0.25000 0.00001 0.25000 0.00001 10.5900 0.1125 107.7402 99.9826 85.4776 53921.234 0.091 -5.25974e-01 9.62628e-02 0.1091 2.53894e-02 21.5956 2.78658e-02 4.12826e-05 1.07325e-06 2.29830e-04 -2.28823e-08 -2.23365e-08 16 45.9324 9.97335e-05 214.435959 52.361183 12.7750   40.5477  0.0592  0.052  0.875 -0.541  0.127 0 
SN: 06D4ba 6 4 0 D4 0.70000 0.00001 0.70000 0.00001 8.5440 0.4240 21.0164 17.4299 7.7409 53904.789 0.548 0.6973 0.4211 -9.70606e-02 6.72413e-02 23.4685 4.91999e-02 7.35536e-06 3.40973e-07 2.05540e-03 -1.01842e-07 -2.15769e-10 35 43.2857 0.1587 333.898895 -18.229116 11.1765   43.2309  0.2273  0.049  0.214  0.643 -0.075 0 
SN: 06D4bw 6 4 0 D4 0.73200 0.00001 0.73200 0.00001 9.2760 0.1495 28.3043 19.0503 8.3538 53909.332 0.472 0.6810 0.2593 1.49895e-02 6.06106e-02 23.6426 3.53082e-02 6.26576e-06 2.07112e-07 3.05571e-04 -2.50458e-08 -9.13098e-10 35 38.7863 0.3452 333.765503 -17.883453 10.9700   43.0554  0.1946 -0.246 -1.263  0.752 -0.047 0 
SN: 06D4cl 6 4 0 D4 1.00000 0.00001 1.00000 0.00001 9.3330 0.4615 16.0448 9.0505 8.1073 53938.016 0.617 1.1923 0.3847 -8.08595e-02 5.19050e-02 24.2391 6.02189e-02 3.61707e-06 2.06284e-07 4.51053e-03 -2.94876e-08 4.61896e-09 46 43.8751 0.5617 334.237732 -17.450634 9.4492   44.0206  0.1995 -0.115 -0.577  1.223 -0.099 0 
SN: 06D4cq 6 4 0 D4 0.41100 0.00001 0.41100 0.00001 9.1070 8.80000e-02 100.4976 64.3927 49.4698 53947.441 0.103 0.4318 9.44317e-02 -3.97099e-02 2.19279e-02 22.2987 2.38907e-02 2.16028e-05 4.80619e-07 -1.44717e-04 -7.12019e-09 -8.09274e-09 41 62.8434 1.56764e-02 334.231354 -17.711981 11.9208   41.8462  0.0555  0.098  1.772  0.370 -0.007 0 
SN: 000006 6 15 1 NULL 0.23080 0.00001 0.23080 0.00001 10.2040 0.1000 32.1334 29.4090 26.2043 55203.887 0.420 -2.45595e-01 0.3611 0.1485 3.39592e-02 21.4087 4.04789e-02 4.90378e-05 1.86276e-06 1.34450e-03 -1.42648e-07 -5.19904e-08 9 15.9702 0.1005 53.366451 -28.371523 9.7402   40.2779  0.0890 -0.021 -0.241 -0.185  0.141 0 
SN: 000011 11 15 1 NULL 0.38000 0.00001 0.38000 0.00001 10.3872 0.1000 18.5709 17.7926 12.7129 55210.844 0.403 -2.91525e+00 0.6316 8.25953e-02 3.90050e-02 22.8846 4.17464e-02 1.25937e-05 4.93655e-07 4.79286e-03 -9.87977e-08 -1.45763e-08 51 45.1174 0.7392 149.975922 2.411900 7.9597   41.5844  0.1212  0.037  0.308 -3.020  0.089 0 
SN: 000034 34 15 1 NULL 0.25000 0.00001 0.25000 0.00001 8.7764 0.1000 60.0661 51.5695 46.0213 55208.105 0.266 1.0360 0.3469 -1.21111e-01 2.37032e-02 20.6639 3.12460e-02 9.73690e-05 2.84286e-06 2.16446e-03 -3.23666e-07 -5.47014e-08 17 49.4147 9.24987e-05 36.066437 -3.186536 6.3875   40.5484  0.0641  0.052  0.818  0.882 -0.112 0 
SN: 000091 91 15 1 NULL 0.15200 0.00001 0.15200 0.00001 8.1445 0.1000 107.4913 80.1341 71.4795 55210.348 0.116 -2.34342e+00 0.1220 -6.48131e-03 2.78127e-02 20.2713 3.40980e-02 1.39791e-04 4.45985e-06 -2.68596e-05 -7.92778e-08 -9.98013e-08 33 25.0941 0.8663 129.328903 44.333733 7.8057   39.3272  0.0657  0.036  0.548 -2.363  0.005 0 
SN: 000142 142 15 1 NULL 0.43600 0.00001 0.43600 0.00001 10.9871 0.1000 24.1595 18.8478 9.7133 55213.809 0.373 -7.29303e-01 0.3635 -1.22719e-02 3.41718e-02 22.7414 3.28856e-02 1.43688e-05 4.41871e-07 9.58581e-04 -7.43883e-08 -7.78426e-09 66 60.0397 0.6832 162.309250 58.467232 6.2130   42.0413  0.1096  0.141  1.290 -0.967  0.020 0 
SN: 000190 190 15 1 NULL 0.10100 0.00001 0.10100 0.00001 9.5302 0.1000 101.9404 98.3317 87.4127 55224.383 0.059 0.1203 9.28331e-02 1.13590e-02 2.54702e-02 19.2006 3.34449e-02 3.74753e-04 1.17235e-05 2.94693e-04 -2.87341e-07 -2.52212e-07 31 24.9358 0.8086 148.988464 2.263464 13.6169   38.5462  0.0548  0.214  3.908  0.042  0.097 0 
SN: 000199 199 15 1 NULL 0.37000 0.00001 0.37000 0.00001 8.1280 0.1000 54.3958 49.4801 37.5857 55214.523 0.256 0.9678 0.2353 -1.13588e-01 2.47296e-02 21.7297 2.86451e-02 3.64845e-05 9.75385e-07 7.44213e-04 -5.21179e-08 -1.80418e-08 50 42.9390 0.7816 151.231400 2.590919 6.4553   41.5813  0.0653  0.102  1.566  0.810 -0.085 0 
SN: 000215 215 15 1 NULL 0.46000 0.00001 0.46000 0.00001 8.4045 0.1000 32.4318 24.3143 23.4990 55222.781 0.336 1.1882 0.3239 -9.11136e-02 2.97664e-02 22.4455 3.24344e-02 1.88716e-05 5.72261e-07 7.40288e-04 -9.16882e-08 -8.87868e-09 51 46.6791 0.6825 150.809937 3.144225 8.8907   42.2582  0.0966  0.220  2.277  0.783 -0.042 0 
SN: 000236 236 15 1 NULL 0.19500 0.00001 0.19500 0.00001 10.3295 0.1000 77.0555 59.1003 51.5652 55211.133 0.120 -3.00388e-01 0.1274 -7.32411e-02 2.49511e-02 20.2838 3.22644e-02 1.38192e-04 4.16823e-06 3.32334e-04 -1.08054e-07 -8.47289e-08 32 34.1143 0.4139 131.580170 44.073051 7.5248   39.8327  0.0565 -0.056 -0.991 -0.260 -0.097 0 
SN: 000420 420 15 1 NULL 0.30970 0.00001 0.30970 0.00001 8.9048 0.1000 44.9216 40.5938 36.6603 55223.348 0.155 -7.55358e-01 0.1705 -5.05034e-02 2.61276e-02 21.6968 3.33593e-02 3.76086e-05 1.17346e-06 1.07040e-03 -7.50474e-08 -2.41824e-08 50 60.1404 0.1785 149.820007 1.613486 6.7525   41.1115  0.0602  0.082  1.370 -0.817 -0.024 0 
SN: 010026 10026 15 1 NULL 0.03123 0.00001 0.03123 0.00001 10.0151 0.1000 170.3100 114.6333 -99 55248.008 0.072 -3.91062e-01 8.56640e-02 -1.00150e-02 3.27427e-02 16.4619 3.86732e-02 4.66916e-03 1.69310e-04 3.45309e-04 -4.66430e-06 -4.93579e-06 17 23.7956 0.1618 160.674545 58.843826 14.6215   35.8021  0.0699  0.126  1.796 -0.416  0.042 0 
SN: 010454 10454 15 1 NULL 0.08082 0.00001 0.08082 0.00001 10.0425 0.1000 55.1147 47.2664 22.4758 55261.488 0.241 -6.84954e-01 0.3098 0.4137 4.54343e-02 19.5366 6.63828e-02 2.75019e-04 1.73396e-05 8.72308e-03 -3.85208e-06 -7.31805e-07 20 49.5326 4.23574e-04 164.422211 57.613438 8.3415   37.5222  0.0720 -0.296 -4.114 -0.591  0.280 0 
SN: 020027 20027 15 1 NULL 0.12600 0.00001 0.12600 0.00001 10.4982 0.1000 56.3503 40.4579 40.1334 55270.555 0.273 0.4846 0.1687 8.70857e-03 2.79254e-02 19.3725 3.27707e-02 3.19876e-04 9.80196e-06 -3.97022e-04 -1.20998e-07 -2.30851e-07 15 31.0486 1.32652e-02 186.336151 46.015209 10.5601   38.7773  0.0690 -0.071 -1.024  0.576 -0.019 0 
SN: 020096 20096 15 1 NULL 0.23000 0.00001 0.23000 0.00001 8.8401 0.1000 34.4148 33.2034 33.1492 55281.527 0.260 -6.34933e-01 0.2018 -7.00075e-02 3.25662e-02 20.6914 3.89248e-02 9.49365e-05 3.46532e-06 3.27610e-04 -2.52292e-07 -5.94757e-08 23 24.3544 0.4415 161.314117 58.192711 12.2301   40.1835  0.0942 -0.107 -1.140 -0.538 -0.103 0 
SN: 020176 20176 15 1 NULL 0.26000 0.00001 0.26000 0.00001 8.3022 0.1000 37.2753 35.1532 34.5237 55270.051 0.286 0.8055 0.3155 -6.89877e-02 2.61502e-02 20.9317 3.00688e-02 7.60858e-05 2.13660e-06 3.47857e-04 -2.09587e-07 -4.30259e-08 29 40.9221 8.82049e-02 211.862396 53.342918 13.5138   40.6223  0.0786  0.029  0.374  0.746 -0.064 0 
SN: 030066 30066 15 1 NULL 0.22000 0.00001 0.22000 0.00001 8.1958 0.1000 43.6176 39.7067 38.9863 55300.500 0.568 1.5032 0.3492 -1.13580e-01 3.23910e-02 20.4092 4.01400e-02 1.23118e-04 4.63690e-06 1.80565e-03 -3.12907e-07 -1.24414e-07 6 6.3547 0.3847 150.183395 3.403975 11.5330   40.3357  0.0809  0.154  1.899  1.183 -0.071 0 
SN: 040137 40137 15 1 NULL 0.44700 0.00001 0.44700 0.00001 8.5045 0.1000 15.8266 13.1820 11.6660 55326.426 1.157 1.1434 0.5337 4.51633e-02 4.75215e-02 22.5396 5.64042e-02 1.73038e-05 9.22694e-07 9.59598e-04 -1.77420e-07 -2.20560e-08 45 52.4703 0.2376 214.460434 52.801048 11.7673   41.9236  0.1560 -0.041 -0.260  1.236  0.035 0 
SN: 040166 40166 15 1 NULL 0.44300 0.00001 0.44300 0.00001 8.7373 0.1000 15.8888 10.2844 8.0283 55326.066 4.399 0.4797 1.4631 -1.40627e-01 6.72866e-02 22.4864 0.1128 1.81735e-05 1.98979e-06 -1.64437e-03 -1.04920e-07 -1.83083e-08 44 62.3903 4.38708e-02 214.119614 54.053562 6.2505   42.3534  0.3098  0.412  1.331 -0.837 -0.085 0 
SN: 040301 40301 15 0 NULL 0.37300 0.00001 0.37300 0.00001 10.0637 0.1000 20.1881 18.5530 17.4272 55341.062 0.390 2.5537 0.5045 -1.06399e-01 3.46051e-02 21.7796 5.05727e-02 3.48473e-05 1.66156e-06 3.81418e-03 -6.00447e-07 -3.26703e-08 40 86.8477 3.89163e-05 213.257797 54.462982 7.3232   41.8309  0.1216  0.331  2.724  1.620 -0.059 0 
SN: 040782 40782 15 1 NULL 0.33600 0.00001 0.33600 0.00001 9.9499 0.1000 13.9351 12.7542 12.5479 55352.492 0.564 -4.88586e-01 0.4432 0.1708 4.23581e-02 22.1749 5.12112e-02 2.42115e-05 1.16935e-06 6.23152e-03 -2.67760e-07 -3.89713e-08 35 34.7703 0.5270 242.076706 54.908150 12.7947   40.9410  0.1047 -0.293 -2.803  0.063  0.090 0 
SN: 050005 50005 15 1 NULL 0.53000 0.00001 0.53000 0.00001 9.7841 0.1000 15.2842 11.8824 9.4277 55352.406 0.717 0.4582 0.5661 1.13758e-02 4.57738e-02 22.6242 5.01296e-02 1.60072e-05 7.56396e-07 3.78440e-03 -2.57359e-07 -1.29665e-08 37 51.3929 7.21115e-02 211.812180 53.997612 11.1035   42.0170  0.1587 -0.432 -2.719  1.254 -0.069 0 
SN: 050088 50088 15 1 NULL 0.24100 0.00001 0.24100 0.00001 8.9527 0.1000 10.6147 10.4749 7.7595 55362.188 1.809 -1.66881e-02 1.9286 -4.51752e-03 7.33945e-02 22.5591 7.84814e-02 1.69963e-05 1.27405e-06 7.22856e-02 -1.30248e-06 -6.64643e-08 16 16.4521 0.4920 184.173141 46.690025 3.2515   41.9347  0.2560  1.529  5.974 -8.845  0.050 0 
SN: 050203 50203 15 0 NULL 0.57600 0.00001 0.57600 0.00001 8.9273 0.1000 10.2364 8.4343 7.1012 55349.762 0.834 0.9649 0.7444 -8.17136e-02 5.89361e-02 22.8858 7.00707e-02 1.25798e-05 8.38637e-07 1.71951e-02 -5.05209e-07 -1.86450e-08 50 55.7123 0.3020 242.792953 55.122307 10.8389   42.6381  0.1918 -0.029 -0.150  0.953 -0.081 0 
SN: 050251 50251 15 1 NULL 0.38700 0.00001 0.38700 0.00001 11.2274 0.1000 11.4442 8.5103 6.5801 55366.832 1.057 -2.80667e-01 0.9211 -2.50540e-02 5.41044e-02 22.1890 5.83814e-02 2.38991e-05 1.32026e-06 1.47487e-02 -4.60256e-07 -3.29350e-08 30 36.3595 0.2331 214.327362 53.978317 7.2492   41.5913  0.1793 -0.002 -0.013 -0.256 -0.027 0 
SN: 050293 50293 15 1 NULL 0.36000 0.00001 0.36000 0.00001 8.4985 0.1000 31.8096 28.2849 14.1664 55355.805 0.379 0.5173 0.4047 -1.70412e-02 3.10754e-02 21.8325 3.51919e-02 3.31908e-05 1.09344e-06 3.57721e-03 -2.35784e-07 -2.40110e-08 40 51.6989 0.1222 244.448776 55.302288 12.5603   41.3216  0.0892 -0.088 -0.983  0.748 -0.037 0 
SN: 050301 50301 15 1 NULL 0.34700 0.00001 0.34700 0.00001 10.1212 0.1000 31.5789 19.4038 13.3578 55358.383 0.428 0.8886 0.4774 0.1673 3.79560e-02 22.0883 4.43242e-02 2.62220e-05 1.09264e-06 6.21704e-03 -2.91201e-07 -3.08068e-08 38 52.2080 7.67291e-02 244.724197 55.782909 12.6815   41.0580  0.1021 -0.258 -2.525  1.514  0.109 0 
SN: 050577 50577 15 1 NULL 0.45900 0.00001 0.45900 0.00001 10.3944 0.1000 6.9987 6.8353 5.2822 55364.438 2.928 -1.69769e-01 2.5664 0.1220 9.04936e-02 23.0479 9.00314e-02 1.08356e-05 9.36813e-07 2.46956e-02 -4.63873e-07 -4.25813e-08 17 16.3518 0.5680 185.443604 46.653652 2.7657   42.0098  0.4263 -0.023 -0.054 -0.027  0.119 0 
SN: 050596 50596 15 1 NULL 0.37900 0.00001 0.37900 0.00001 -9 -9 13.7742 11.6093 9.3442 55369.852 0.066 -5.44497e-02 1.4244 4.86864e-02 6.04259e-02 22.3018 6.22542e-02 2.15424e-05 1.27130e-06 3.99950e-03 -2.57171e-07 -3.09859e-08 17 19.0359 0.3896 185.497787 45.847168 2.9261   41.5071  0.2635 -0.033 -0.126  0.107  0.043 0 
SN: 050607 50607 15 1 NULL 0.44300 0.00001 0.44300 0.00001 8.9522 0.1000 18.3115 12.5238 11.6441 55367.223 0.615 -4.05874e-02 0.4941 8.60150e-02 4.46262e-02 22.6432 4.56541e-02 1.57293e-05 6.75503e-07 4.70581e-03 -1.35971e-07 -2.11888e-08 31 29.3113 0.6033 213.513916 53.362190 6.9679   41.7348  0.1248 -0.206 -1.652  0.355  0.031 0 
SN: 070955 70955 15 1 NULL 0.35000 0.00001 0.35000 0.00001 9.4337 0.1000 38.5174 30.5190 19.3312 55438.523 0.343 1.4769 0.3273 -2.51276e-02 2.91509e-02 21.6479 3.40368e-02 3.93401e-05 1.25281e-06 2.68977e-03 -1.90650e-07 -2.88873e-08 32 19.9489 0.9642 241.475372 55.197830 5.1591   41.2965  0.0752 -0.041 -0.549  1.577 -0.037 0 
SN: 080308 80308 15 1 NULL 0.33800 0.00001 0.33800 0.00001 10.3626 0.1000 18.2002 9.9899 7.4512 55461.895 2.430 1.9836 2.1045 7.77339e-02 5.55511e-02 22.0885 8.63562e-02 2.62173e-05 2.17042e-06 3.18035e-02 -1.61712e-06 -9.72880e-08 19 17.5987 0.6138 242.669434 55.928429 1.4831   41.4892  0.3012  0.240  0.796  0.469  0.081 0 
SN: 080723 80723 15 1 NULL 0.43100 0.00001 0.43100 0.00001 9.3934 0.1000 18.1243 12.9857 11.1355 55474.332 0.393 0.3118 0.3283 -1.35982e-01 3.56095e-02 22.1796 4.40241e-02 2.41090e-05 9.97653e-07 2.56289e-03 -1.89976e-07 -2.21886e-08 48 50.1865 0.4262 34.986366 -3.960606 7.8070   42.0087  0.1015  0.139  1.366  0.110 -0.103 0 
SN: 090034 90034 15 1 NULL 0.02700 0.00001 0.02700 0.00001 7.5827 0.1000 65.3565 59.3163 -99 55494.172 0.347 5 0.8752 -2.40999e-01 6.97250e-02 18.8011 9.45055e-02 5.41433e-04 4.92397e-05 -1.89529e-08 1.70868e-11 -1.71902e-06 5 54.9194 4.81247e-10 131.065247 43.308018 20.4327   39.6122  0.2239  4.258 19.023 -4.100  0.745 0 
SN: 090201 90201 15 1 NULL 0.51000 0.00001 0.51000 0.00001 8.8762 0.1000 18.6841 16.7778 9.0424 55483.910 0.529 0.3877 0.4782 -7.91045e-02 4.01796e-02 22.5254 4.46258e-02 1.75320e-05 7.35613e-07 2.46078e-03 -2.32662e-07 -1.24672e-08 36 53.5261 3.85862e-02 353.328278 -0.950711 9.3000   42.1888  0.1385 -0.159 -1.151  0.638 -0.104 0 
SN: 091869 91869 15 1 NULL 0.29000 0.00001 0.29000 0.00001 10.4732 0.1000 39.3023 27.6844 20.2373 55495.535 0.266 1.3779 0.3026 -1.13313e-02 3.16970e-02 21.2824 4.90264e-02 5.50875e-05 2.54449e-06 2.00779e-03 -3.28092e-07 -6.41981e-08 30 41.2891 0.1025 351.907471 -1.762453 10.8860   40.8743  0.0787  0.010  0.126  1.370 -0.010 0 
SN: 100090 100090 15 1 NULL 0.17200 0.00001 0.17200 0.00001 9.6845 0.1000 35.2869 34.7392 30.0572 55506.316 0.371 -9.47257e-01 0.3210 5.10291e-02 3.10846e-02 20.8078 3.89629e-02 8.52888e-05 3.11627e-06 7.19966e-04 -1.49071e-07 -7.66906e-08 16 15.7693 0.5402 131.827972 43.408115 10.2256   39.8809  0.0821  0.295  3.590 -1.551  0.133 0 
SN: 100163 100163 15 1 NULL 0.31900 0.00001 0.31900 0.00001 9.5121 0.1000 26.1968 15.4328 9.9759 55522.789 0.439 0.3170 0.4814 -6.92082e-02 4.91866e-02 21.5731 7.91498e-02 4.21451e-05 3.18712e-06 8.67497e-03 -1.02664e-06 -1.30922e-07 16 9.3032 0.9303 35.442341 -5.151600 15.2015   41.1960  0.1162  0.093  0.797  0.112 -0.051 0 
SN: 100213 100213 15 1 NULL 0.27600 0.00001 0.27600 0.00001 9.3156 0.1000 24.7273 16.3932 14.3032 55521.402 0.023 0.8447 0.4084 2.66724e-02 4.15930e-02 21.5016 5.63208e-02 4.50157e-05 2.39675e-06 3.12744e-03 -4.02037e-07 -7.66551e-08 23 17.5023 0.8265 53.067150 -27.194307 8.5748   40.9011  0.1085  0.160  1.475  0.540  0.067 0 
SN: 100405 100405 15 1 NULL 0.10332 0.00001 0.10332 0.00001 10.7314 0.1000 39.3727 38.4904 27.3095 55534.582 0.217 -9.01576e-02 0.3402 0.1593 5.26088e-02 19.3755 7.77098e-02 3.19013e-04 2.36698e-05 1.30541e-02 -6.73668e-06 -1.15478e-06 9 21.2689 1.92946e-02 53.628551 -27.320578 17.1464   38.2329  0.0780 -0.152 -1.947 -0.125  0.086 0 
SN: 110030 110030 15 1 NULL 0.17900 0.00001 0.17900 0.00001 10.5578 0.1000 22.4719 18.4727 8.9836 55541.309 2.888 2.4234 2.5292 0.2567 0.1276 21.1306 0.1554 6.33528e-05 9.74574e-06 0.2714 -1.98052e-05 -1.17476e-06 2 1.4213 0.7006 351.445984 0.396300 5.0659   40.0380  0.2107  0.356  1.689 -0.678  0.196 0 
SN: 110033 110033 15 1 NULL 0.21000 0.00001 0.21000 0.00001 9.7332 0.1000 57.2765 12.8531 8.0648 55543.820 0.314 1.2652 0.3334 -4.54729e-02 5.04965e-02 20.3036 7.93492e-02 1.35691e-04 1.02881e-05 4.13088e-03 -2.04068e-06 -4.66128e-07 13 9.7465 0.7805 34.903133 -3.529244 17.3005   39.9856  0.1064 -0.083 -0.780  1.416 -0.074 0 
SN: 110426 110426 15 1 NULL 0.54000 0.00001 0.54000 0.00001 10.1414 0.1000 9.5108 8.7660 5.2923 55547.918 1.092 0.5761 0.7484 0.1090 6.74457e-02 22.9927 7.13105e-02 1.14008e-05 7.73932e-07 2.36724e-03 -3.54572e-07 -1.79776e-08 40 52.9589 8.23558e-02 130.013123 44.894333 7.6375   42.0993  0.2386 -0.398 -1.670  1.245  0.032 0 
SN: 110431 110431 15 1 NULL 0.35000 0.00001 0.35000 0.00001 10.9164 0.1000 14.5379 11.0290 9.3079 55551.555 0.619 -1.70201e+00 0.5328 0.2708 5.63733e-02 22.6196 6.66304e-02 1.60746e-05 1.01738e-06 5.27245e-03 -2.56675e-07 -4.14409e-08 37 32.6140 0.7164 131.356277 44.060276 8.7124   40.9058  0.1541 -0.432 -2.803 -0.950  0.154 0 
SN: 110478 110478 15 1 NULL 0.27000 0.00001 0.27000 0.00001 9.4303 0.1000 22.5749 21.7426 21.1109 55555.164 0.380 0.9194 0.3103 -3.65561e-02 3.22941e-02 21.0626 4.11295e-02 6.74483e-05 2.60407e-06 -5.26560e-04 -2.94542e-07 -6.01347e-08 16 13.5662 0.6975 53.580303 -27.568903 8.6153   40.6685  0.0972 -0.018 -0.184  0.970 -0.043 0 
SN: 110536 110536 15 1 NULL 0.25000 0.00001 0.25000 0.00001 10.1598 0.1000 13.9555 12.7138 10.0549 55555.984 0.528 0.4025 0.4537 0.1871 4.58484e-02 21.3181 5.84947e-02 5.33053e-05 2.95063e-06 -2.94410e-03 -4.18932e-07 -9.23273e-08 16 21.4102 0.2085 54.332516 -26.901747 8.7531   40.1583  0.1454 -0.338 -2.322  1.159  0.105 0 
SN: 110567 110567 15 1 NULL 0.22000 0.00001 0.22000 0.00001 11.0063 0.1000 19.1160 13.7425 13.1021 55550.551 0.546 -1.01837e+00 0.4823 0.1338 5.21702e-02 21.3083 5.96971e-02 5.37861e-05 3.04014e-06 2.02054e-03 -4.44328e-07 -1.20220e-07 10 13.1281 0.2850 52.713146 -26.459984 25.3234   40.1149  0.1421 -0.067 -0.472 -0.890  0.113 0 
SN: 110719 110719 15 0 NULL 0.40000 0.00001 0.40000 0.00001 10.4033 0.1000 16.1908 10.0914 6.7826 55566.332 0.828 0.4531 0.6123 -2.07305e-02 4.95908e-02 22.8106 5.48601e-02 1.34817e-05 6.98708e-07 4.43699e-03 -2.10881e-07 -2.23315e-08 34 42.7206 0.1734 129.923065 43.964424 8.4012   42.3023  0.1546  0.624  4.036 -0.987  0.114 0 
SN: 110734 110734 15 1 NULL 0.40000 0.00001 0.40000 0.00001 10.9173 0.1000 14.9958 13.5932 10.6908 55570.688 0.543 0.4626 0.6085 -5.31069e-02 4.18021e-02 21.9661 5.63124e-02 2.93454e-05 1.56218e-06 8.81945e-03 -6.92512e-07 -3.59684e-08 37 25.0017 0.9481 131.068924 45.344208 11.2612   41.5595  0.1366 -0.119 -0.869  0.798 -0.072 0 
SN: 120085 120085 15 1 NULL 0.32000 0.00001 0.32000 0.00001 10.3856 0.1000 18.5175 16.6205 12.5814 55571.000 0.304 -2.12018e+00 0.3280 4.42169e-02 4.09889e-02 21.8850 4.77071e-02 3.16219e-05 1.42044e-06 3.97308e-03 -2.39028e-07 -4.35599e-08 32 54.1726 1.15151e-02 150.470947 2.042647 10.4403   40.8151  0.1010 -0.296 -2.932 -1.796 -0.049 0 
SN: 120094 120094 15 1 NULL 0.45000 0.00001 0.45000 0.00001 8.7982 0.1000 20.2560 17.3287 14.4746 55570.793 0.487 1.0750 0.4408 -1.51122e-01 3.52930e-02 22.2487 3.88987e-02 2.26217e-05 8.25160e-07 4.46646e-03 -2.23237e-07 -1.72303e-08 38 33.7891 0.7061 150.526169 2.087794 10.3179   42.2316  0.1065  0.250  2.348  0.557 -0.099 0 
SN: 120225 120225 15 1 NULL 0.10559 0.00001 0.10559 0.00001 11.0183 0.1000 59.7554 40.3393 15.2770 55547.793 2.656 -1.52119e+00 1.1044 -3.52207e-02 6.49542e-02 19.4243 0.1108 3.04998e-04 3.27651e-05 -3.37940e-02 -2.77645e-05 2.62838e-07 0 0.2037 0.6518 150.817810 3.474947 38.9675   38.6844  0.3753  0.249  0.664 -2.167 -0.003 0 
SN: 120336 120336 15 1 NULL 0.16000 0.00001 0.16000 0.00001 10.1533 0.1000 64.7657 51.8304 40.9062 55585.277 0.171 -2.02069e-01 0.1745 6.00952e-02 2.79256e-02 20.3161 3.58715e-02 1.34143e-04 4.50595e-06 5.35210e-04 -2.13182e-07 -1.04259e-07 23 31.0270 0.1530 149.082336 1.409467 11.8804   39.4654  0.0649  0.052  0.802 -0.249  0.076 0 
SN: 120400 120400 15 1 NULL 0.35000 0.00001 0.35000 0.00001 10.2818 0.1000 26.0905 21.5510 14.0420 55580.668 0.317 0.2263 0.3861 -8.24514e-02 3.80841e-02 21.7744 5.38168e-02 3.50134e-05 1.77925e-06 7.89228e-03 -4.67831e-07 -5.60114e-08 36 33.4513 0.6362 149.628448 2.871781 10.2083   41.4256  0.0797  0.088  1.103  0.086 -0.061 0 
SN: 120585 120585 15 1 NULL 0.25000 0.00001 0.25000 0.00001 8.5573 0.1000 52.6698 45.4432 37.3156 55583.406 0.373 -9.91220e-03 0.3008 -1.57756e-01 2.91507e-02 20.6470 4.33614e-02 9.89036e-05 4.02988e-06 2.35273e-03 -4.87279e-07 -9.47196e-08 9 8.4940 0.5807 35.773476 -3.610347 12.7594   40.4985  0.0700  0.003  0.038 -0.002 -0.159 0 
SN: 130308 130308 15 1 NULL 0.08177 0.00001 0.08177 0.00001 10.5235 0.1000 51.7806 47.6184 41.5008 55595.324 0.485 -9.35410e-01 0.1792 9.10406e-02 3.07149e-02 18.9571 4.04983e-02 4.69000e-04 1.78242e-05 -9.60285e-04 6.80778e-07 -4.62212e-07 12 16.5667 0.1666 213.237793 52.743664 12.9526   37.9078  0.0718  0.063  0.874 -1.000  0.113 0 
SN: 130514 130514 15 1 NULL 0.10500 0.00001 0.10500 0.00001 9.8506 0.1000 72.2327 48.3393 42.2924 55612.531 0.114 1.0112 0.1695 -1.94129e-01 2.91569e-02 18.4909 4.36875e-02 7.20524e-04 2.95834e-05 1.24875e-03 -3.05298e-06 -7.10316e-07 13 30.7227 6.06068e-03 130.231674 44.791740 15.1796   38.5982  0.0655  0.176  2.688  0.823 -0.139 0 
